지점,지점명,일시,기온(°C)
108,서울,2020-02-06 01:42,-10
108,서울,2020-02-06 01:43,-10
108,서울,2020-02-06 01:44,-10
108,서울,2020-02-06 01:45,-10
108,서울,2020-02-06 01:46,-10
108,서울,2020-02-06 01:47,-10
108,서울,2020-02-06 01:48,-10
108,서울,2020-02-06 01:49,-10
108,서울,2020-02-06 01:50,-10
108,서울,2020-02-06 01:51,-10
108,서울,2020-02-06 01:52,-10
108,서울,2020-02-06 01:53,-10
108,서울,2020-02-06 01:54,-10.1
108,서울,2020-02-06 01:55,-10.1
108,서울,2020-02-06 01:56,-10.1
108,서울,2020-02-06 01:57,-10.1
108,서울,2020-02-06 01:58,-10.1
108,서울,2020-02-06 01:59,-10.1
108,서울,2020-02-06 02:00,-10.1
108,서울,2020-02-06 02:01,-10.1
108,서울,2020-02-06 02:02,-10.1
108,서울,2020-02-06 02:03,-10.1
108,서울,2020-02-06 02:04,-10.1
108,서울,2020-02-06 02:05,-10.1
108,서울,2020-02-06 02:06,-10.1
108,서울,2020-02-06 02:07,-10.1
108,서울,2020-02-06 02:08,-10.1
108,서울,2020-02-06 02:09,-10.1
108,서울,2020-02-06 02:10,-10.1
108,서울,2020-02-06 02:11,-10.1
108,서울,2020-02-06 02:12,-10.1
108,서울,2020-02-06 02:13,-10.1
108,서울,2020-02-06 02:14,-10.1
108,서울,2020-02-06 02:15,-10.2
108,서울,2020-02-06 02:16,-10.2
108,서울,2020-02-06 02:17,-10.2
108,서울,2020-02-06 02:18,-10.2
108,서울,2020-02-06 02:19,-10.2
108,서울,2020-02-06 02:20,-10.2
108,서울,2020-02-06 02:21,-10.2
108,서울,2020-02-06 02:22,-10.3
108,서울,2020-02-06 02:23,-10.3
108,서울,2020-02-06 02:24,-10.2
108,서울,2020-02-06 02:25,-10.3
108,서울,2020-02-06 02:26,-10.3
108,서울,2020-02-06 02:27,-10.3
108,서울,2020-02-06 02:28,-10.3
108,서울,2020-02-06 02:29,-10.3
108,서울,2020-02-06 02:30,-10.3
108,서울,2020-02-06 02:31,-10.3
108,서울,2020-02-06 02:32,-10.4
108,서울,2020-02-06 02:33,-10.4
108,서울,2020-02-06 02:34,-10.4
108,서울,2020-02-06 02:35,-10.4
108,서울,2020-02-06 02:36,-10.4
108,서울,2020-02-06 02:37,-10.4
108,서울,2020-02-06 02:38,-10.4
108,서울,2020-02-06 02:39,-10.4
108,서울,2020-02-06 02:40,-10.4
108,서울,2020-02-06 02:41,-10.4
108,서울,2020-02-06 02:42,-10.4
108,서울,2020-02-06 02:43,-10.4
108,서울,2020-02-06 02:44,-10.4
108,서울,2020-02-06 02:45,-10.4
108,서울,2020-02-06 02:46,-10.4
108,서울,2020-02-06 02:47,-10.5
108,서울,2020-02-06 02:48,-10.5
108,서울,2020-02-06 02:49,-10.5
108,서울,2020-02-06 02:50,-10.5
108,서울,2020-02-06 02:51,-10.5
108,서울,2020-02-06 02:52,-10.5
108,서울,2020-02-06 02:53,-10.6
108,서울,2020-02-06 02:54,-10.6
108,서울,2020-02-06 02:55,-10.6
108,서울,2020-02-06 02:56,-10.6
108,서울,2020-02-06 02:57,-10.7
108,서울,2020-02-06 02:58,-10.7
108,서울,2020-02-06 02:59,-10.7
108,서울,2020-02-06 03:00,-10.7
108,서울,2020-02-06 03:01,-10.7
108,서울,2020-02-06 03:02,-10.8
108,서울,2020-02-06 03:03,-10.8
108,서울,2020-02-06 03:04,-10.8
108,서울,2020-02-06 03:05,-10.8
108,서울,2020-02-06 03:06,-10.9
108,서울,2020-02-06 03:07,-10.9
108,서울,2020-02-06 03:08,-10.9
108,서울,2020-02-06 03:09,-10.9
108,서울,2020-02-06 03:10,-10.8
108,서울,2020-02-06 03:11,-10.8
108,서울,2020-02-06 03:12,-10.8
108,서울,2020-02-06 03:13,-10.9
108,서울,2020-02-06 03:14,-10.9
108,서울,2020-02-06 03:15,-10.9
108,서울,2020-02-06 03:16,-10.9
108,서울,2020-02-06 03:17,-11
108,서울,2020-02-06 03:18,-11
108,서울,2020-02-06 03:19,-11
108,서울,2020-02-06 03:20,-11
108,서울,2020-02-06 03:21,-11
108,서울,2020-02-06 03:22,-11.1
108,서울,2020-02-06 03:23,-11.1
108,서울,2020-02-06 03:24,-11.1
108,서울,2020-02-06 03:25,-11.1
108,서울,2020-02-06 03:26,-11.1
108,서울,2020-02-06 03:27,-11.1
108,서울,2020-02-06 03:28,-11.2
108,서울,2020-02-06 03:29,-11.1
108,서울,2020-02-06 03:30,-11.2
108,서울,2020-02-06 03:31,-11.2
108,서울,2020-02-06 03:32,-11.2
108,서울,2020-02-06 03:33,-11.2
108,서울,2020-02-06 03:34,-11.2
108,서울,2020-02-06 03:35,-11.2
108,서울,2020-02-06 03:36,-11.2
108,서울,2020-02-06 03:37,-11.2
108,서울,2020-02-06 03:38,-11.2
108,서울,2020-02-06 03:39,-11.3
108,서울,2020-02-06 03:40,-11.3
108,서울,2020-02-06 03:41,-11.3
108,서울,2020-02-06 03:42,-11.3
108,서울,2020-02-06 03:43,-11.3
108,서울,2020-02-06 03:44,-11.3
108,서울,2020-02-06 03:45,-11.2
108,서울,2020-02-06 03:46,-11.1
108,서울,2020-02-06 03:47,-11.1
108,서울,2020-02-06 03:48,-11.1
108,서울,2020-02-06 03:49,-11
108,서울,2020-02-06 03:50,-11
108,서울,2020-02-06 03:51,-11.1
108,서울,2020-02-06 03:52,-11
108,서울,2020-02-06 03:53,-11
108,서울,2020-02-06 03:54,-11
108,서울,2020-02-06 03:55,-11
108,서울,2020-02-06 03:56,-11
108,서울,2020-02-06 03:57,-11
108,서울,2020-02-06 03:58,-11
108,서울,2020-02-06 03:59,-11
108,서울,2020-02-06 04:00,-11
108,서울,2020-02-06 04:01,-11.1
108,서울,2020-02-06 04:02,-11
108,서울,2020-02-06 04:03,-11
108,서울,2020-02-06 04:04,-11
108,서울,2020-02-06 04:05,-11
108,서울,2020-02-06 04:06,-11
108,서울,2020-02-06 04:07,-11
108,서울,2020-02-06 04:08,-11
108,서울,2020-02-06 04:09,-10.9
108,서울,2020-02-06 04:10,-10.9
108,서울,2020-02-06 04:11,-10.9
108,서울,2020-02-06 04:12,-11
108,서울,2020-02-06 04:13,-11
108,서울,2020-02-06 04:14,-11
108,서울,2020-02-06 04:15,-11
108,서울,2020-02-06 04:16,-11
108,서울,2020-02-06 04:17,-11
108,서울,2020-02-06 04:18,-11
108,서울,2020-02-06 04:19,-11
108,서울,2020-02-06 04:20,-11
108,서울,2020-02-06 04:21,-11
108,서울,2020-02-06 04:22,-11
108,서울,2020-02-06 04:23,-11
108,서울,2020-02-06 04:24,-11
108,서울,2020-02-06 04:25,-11
108,서울,2020-02-06 04:26,-11
108,서울,2020-02-06 04:27,-11
108,서울,2020-02-06 04:28,-11
108,서울,2020-02-06 04:29,-11
108,서울,2020-02-06 04:30,-11
108,서울,2020-02-06 04:31,-11
108,서울,2020-02-06 04:32,-11
108,서울,2020-02-06 04:33,-11
108,서울,2020-02-06 04:34,-11
108,서울,2020-02-06 04:35,-11
108,서울,2020-02-06 04:36,-11
108,서울,2020-02-06 04:37,-11
108,서울,2020-02-06 04:38,-11
108,서울,2020-02-06 04:39,-11
108,서울,2020-02-06 04:40,-11
108,서울,2020-02-06 04:41,-10.9
108,서울,2020-02-06 04:42,-10.9
108,서울,2020-02-06 04:43,-10.9
108,서울,2020-02-06 04:44,-11
108,서울,2020-02-06 04:45,-11
108,서울,2020-02-06 04:46,-11
108,서울,2020-02-06 04:47,-11
108,서울,2020-02-06 04:48,-11
108,서울,2020-02-06 04:49,-11
108,서울,2020-02-06 04:50,-11
108,서울,2020-02-06 04:51,-11.1
108,서울,2020-02-06 04:52,-11.1
108,서울,2020-02-06 04:53,-11.1
108,서울,2020-02-06 04:54,-11
108,서울,2020-02-06 04:55,-11.1
108,서울,2020-02-06 04:56,-11.1
108,서울,2020-02-06 04:57,-11.1
108,서울,2020-02-06 04:58,-11.2
108,서울,2020-02-06 04:59,-11.2
108,서울,2020-02-06 05:00,-11.2
108,서울,2020-02-06 05:01,-11.2
108,서울,2020-02-06 05:02,-11.2
108,서울,2020-02-06 05:03,-11.2
108,서울,2020-02-06 05:04,-11.2
108,서울,2020-02-06 05:05,-11.2
108,서울,2020-02-06 05:06,-11.2
108,서울,2020-02-06 05:07,-11.2
108,서울,2020-02-06 05:08,-11.2
108,서울,2020-02-06 05:09,-11.2
108,서울,2020-02-06 05:10,-11.1
108,서울,2020-02-06 05:11,-11.1
108,서울,2020-02-06 05:12,-11.1
108,서울,2020-02-06 05:13,-11.1
108,서울,2020-02-06 05:14,-11.1
108,서울,2020-02-06 05:15,-11.1
108,서울,2020-02-06 05:16,-11.1
108,서울,2020-02-06 05:17,-11.2
108,서울,2020-02-06 05:18,-11.2
108,서울,2020-02-06 05:19,-11.2
108,서울,2020-02-06 05:20,-11.2
108,서울,2020-02-06 05:21,-11.3
108,서울,2020-02-06 05:22,-11.3
108,서울,2020-02-06 05:23,-11.3
108,서울,2020-02-06 05:24,-11.3
108,서울,2020-02-06 05:25,-11.4
108,서울,2020-02-06 05:26,-11.4
108,서울,2020-02-06 05:27,-11.4
108,서울,2020-02-06 05:28,-11.4
108,서울,2020-02-06 05:29,-11.4
108,서울,2020-02-06 05:30,-11.4
108,서울,2020-02-06 05:31,-11.4
108,서울,2020-02-06 05:32,-11.4
108,서울,2020-02-06 05:33,-11.4
108,서울,2020-02-06 05:34,-11.4
108,서울,2020-02-06 05:35,-11.3
108,서울,2020-02-06 05:36,-11.4
108,서울,2020-02-06 05:37,-11.3
108,서울,2020-02-06 05:38,-11.3
108,서울,2020-02-06 05:39,-11.3
108,서울,2020-02-06 05:40,-11.3
108,서울,2020-02-06 05:41,-11.3
108,서울,2020-02-06 05:42,-11.3
108,서울,2020-02-06 05:43,-11.3
108,서울,2020-02-06 05:44,-11.3
108,서울,2020-02-06 05:45,-11.4
108,서울,2020-02-06 05:46,-11.3
108,서울,2020-02-06 05:47,-11.4
108,서울,2020-02-06 05:48,-11.4
108,서울,2020-02-06 05:49,-11.4
108,서울,2020-02-06 05:50,-11.4
108,서울,2020-02-06 05:51,-11.4
108,서울,2020-02-06 05:52,-11.4
108,서울,2020-02-06 05:53,-11.4
108,서울,2020-02-06 05:54,-11.4
108,서울,2020-02-06 05:55,-11.4
108,서울,2020-02-06 05:56,-11.4
108,서울,2020-02-06 05:57,-11.4
108,서울,2020-02-06 05:58,-11.4
108,서울,2020-02-06 05:59,-11.5
108,서울,2020-02-06 06:00,-11.5
108,서울,2020-02-06 06:01,-11.5
108,서울,2020-02-06 06:02,-11.5
108,서울,2020-02-06 06:03,-11.5
108,서울,2020-02-06 06:04,-11.6
108,서울,2020-02-06 06:05,-11.6
108,서울,2020-02-06 06:06,-11.6
108,서울,2020-02-06 06:07,-11.6
108,서울,2020-02-06 06:08,-11.7
108,서울,2020-02-06 06:09,-11.7
108,서울,2020-02-06 06:10,-11.7
108,서울,2020-02-06 06:11,-11.7
108,서울,2020-02-06 06:12,-11.7
108,서울,2020-02-06 06:13,-11.7
108,서울,2020-02-06 06:14,-11.7
108,서울,2020-02-06 06:15,-11.7
108,서울,2020-02-06 06:16,-11.7
108,서울,2020-02-06 06:17,-11.6
108,서울,2020-02-06 06:18,-11.6
108,서울,2020-02-06 06:19,-11.6
108,서울,2020-02-06 06:20,-11.6
108,서울,2020-02-06 06:21,-11.6
108,서울,2020-02-06 06:22,-11.6
108,서울,2020-02-06 06:23,-11.6
108,서울,2020-02-06 06:24,-11.6
108,서울,2020-02-06 06:25,-11.6
108,서울,2020-02-06 06:26,-11.6
108,서울,2020-02-06 06:27,-11.6
108,서울,2020-02-06 06:28,-11.7
108,서울,2020-02-06 06:29,-11.7
108,서울,2020-02-06 06:30,-11.7
108,서울,2020-02-06 06:31,-11.7
108,서울,2020-02-06 06:32,-11.7
108,서울,2020-02-06 06:33,-11.7
108,서울,2020-02-06 06:34,-11.8
108,서울,2020-02-06 06:35,-11.8
108,서울,2020-02-06 06:36,-11.7
108,서울,2020-02-06 06:37,-11.7
108,서울,2020-02-06 06:38,-11.7
108,서울,2020-02-06 06:39,-11.7
108,서울,2020-02-06 06:40,-11.7
108,서울,2020-02-06 06:41,-11.7
108,서울,2020-02-06 06:42,-11.7
108,서울,2020-02-06 06:43,-11.7
108,서울,2020-02-06 06:44,-11.7
108,서울,2020-02-06 06:45,-11.7
108,서울,2020-02-06 06:46,-11.7
108,서울,2020-02-06 06:47,-11.7
108,서울,2020-02-06 06:48,-11.7
108,서울,2020-02-06 06:49,-11.7
108,서울,2020-02-06 06:50,-11.7
108,서울,2020-02-06 06:51,-11.7
108,서울,2020-02-06 06:52,-11.7
108,서울,2020-02-06 06:53,-11.7
108,서울,2020-02-06 06:54,-11.7
108,서울,2020-02-06 06:55,-11.8
108,서울,2020-02-06 06:56,-11.8
108,서울,2020-02-06 06:57,-11.7
108,서울,2020-02-06 06:58,-11.7
108,서울,2020-02-06 06:59,-11.7
108,서울,2020-02-06 07:00,-11.7
108,서울,2020-02-06 07:01,-11.7
108,서울,2020-02-06 07:02,-11.7
108,서울,2020-02-06 07:03,-11.8
108,서울,2020-02-06 07:04,-11.8
108,서울,2020-02-06 07:05,-11.8
108,서울,2020-02-06 07:06,-11.8
108,서울,2020-02-06 07:07,-11.8
108,서울,2020-02-06 07:08,-11.8
108,서울,2020-02-06 07:09,-11.8
108,서울,2020-02-06 07:10,-11.8
108,서울,2020-02-06 07:11,-11.8
108,서울,2020-02-06 07:12,-11.8
108,서울,2020-02-06 07:13,-11.8
108,서울,2020-02-06 07:14,-11.8
108,서울,2020-02-06 07:15,-11.8
108,서울,2020-02-06 07:16,-11.8
108,서울,2020-02-06 07:17,-11.7
108,서울,2020-02-06 07:18,-11.7
108,서울,2020-02-06 07:19,-11.7
108,서울,2020-02-06 07:20,-11.7
108,서울,2020-02-06 07:21,-11.7
108,서울,2020-02-06 07:22,-11.6
108,서울,2020-02-06 07:23,-11.7
108,서울,2020-02-06 07:24,-11.7
108,서울,2020-02-06 07:25,-11.7
108,서울,2020-02-06 07:26,-11.7
108,서울,2020-02-06 07:27,-11.7
108,서울,2020-02-06 07:28,-11.7
108,서울,2020-02-06 07:29,-11.7
108,서울,2020-02-06 07:30,-11.7
108,서울,2020-02-06 07:31,-11.7
108,서울,2020-02-06 07:32,-11.7
108,서울,2020-02-06 07:33,-11.7
108,서울,2020-02-06 07:34,-11.7
108,서울,2020-02-06 07:35,-11.7
108,서울,2020-02-06 07:36,-11.7
108,서울,2020-02-06 07:37,-11.7
108,서울,2020-02-06 07:38,-11.7
108,서울,2020-02-06 07:39,-11.7
108,서울,2020-02-06 07:40,-11.7
108,서울,2020-02-06 07:41,-11.7
108,서울,2020-02-06 07:42,-11.6
108,서울,2020-02-06 07:43,-11.6
108,서울,2020-02-06 07:44,-11.6
108,서울,2020-02-06 07:45,-11.6
108,서울,2020-02-06 07:46,-11.7
108,서울,2020-02-06 07:47,-11.7
108,서울,2020-02-06 07:48,-11.6
108,서울,2020-02-06 07:49,-11.6
108,서울,2020-02-06 07:50,-11.7
108,서울,2020-02-06 07:51,-11.6
108,서울,2020-02-06 07:52,-11.7
108,서울,2020-02-06 07:53,-11.6
108,서울,2020-02-06 07:54,-11.6
108,서울,2020-02-06 07:55,-11.6
108,서울,2020-02-06 07:56,-11.6
108,서울,2020-02-06 07:57,-11.6
108,서울,2020-02-06 07:58,-11.6
108,서울,2020-02-06 07:59,-11.5
108,서울,2020-02-06 08:00,-11.5
108,서울,2020-02-06 08:01,-11.5
108,서울,2020-02-06 08:02,-11.5
108,서울,2020-02-06 08:03,-11.5
108,서울,2020-02-06 08:04,-11.5
108,서울,2020-02-06 08:05,-11.5
108,서울,2020-02-06 08:06,-11.5
108,서울,2020-02-06 08:07,-11.5
108,서울,2020-02-06 08:08,-11.5
108,서울,2020-02-06 08:09,-11.5
108,서울,2020-02-06 08:10,-11.5
108,서울,2020-02-06 08:11,-11.4
108,서울,2020-02-06 08:12,-11.4
108,서울,2020-02-06 08:13,-11.4
108,서울,2020-02-06 08:14,-11.4
108,서울,2020-02-06 08:15,-11.4
108,서울,2020-02-06 08:16,-11.4
108,서울,2020-02-06 08:17,-11.4
108,서울,2020-02-06 08:18,-11.4
108,서울,2020-02-06 08:19,-11.4
108,서울,2020-02-06 08:20,-11.4
108,서울,2020-02-06 08:21,-11.4
108,서울,2020-02-06 08:22,-11.4
108,서울,2020-02-06 08:23,-11.3
108,서울,2020-02-06 08:24,-11.3
108,서울,2020-02-06 08:25,-11.3
108,서울,2020-02-06 08:26,-11.2
108,서울,2020-02-06 08:27,-11.2
108,서울,2020-02-06 08:28,-11.2
108,서울,2020-02-06 08:29,-11.2
108,서울,2020-02-06 08:30,-11.1
108,서울,2020-02-06 08:31,-11.1
108,서울,2020-02-06 08:32,-11.1
108,서울,2020-02-06 08:33,-11
108,서울,2020-02-06 08:34,-11.1
108,서울,2020-02-06 08:35,-11
108,서울,2020-02-06 08:36,-11.1
108,서울,2020-02-06 08:37,-11
108,서울,2020-02-06 08:38,-11.1
108,서울,2020-02-06 08:39,-11
108,서울,2020-02-06 08:40,-11
108,서울,2020-02-06 08:41,-11
108,서울,2020-02-06 08:42,-10.9
108,서울,2020-02-06 08:43,-10.9
108,서울,2020-02-06 08:44,-10.9
108,서울,2020-02-06 08:45,-10.9
108,서울,2020-02-06 08:46,-10.8
108,서울,2020-02-06 08:47,-10.8
108,서울,2020-02-06 08:48,-10.8
108,서울,2020-02-06 08:49,-10.7
108,서울,2020-02-06 08:50,-10.7
108,서울,2020-02-06 08:51,-10.7
108,서울,2020-02-06 08:52,-10.7
108,서울,2020-02-06 08:53,-10.7
108,서울,2020-02-06 08:54,-10.7
108,서울,2020-02-06 08:55,-10.6
108,서울,2020-02-06 08:56,-10.6
108,서울,2020-02-06 08:57,-10.6
108,서울,2020-02-06 08:58,-10.6
108,서울,2020-02-06 08:59,-10.5
108,서울,2020-02-06 09:00,-10.5
108,서울,2020-02-06 09:01,-10.5
108,서울,2020-02-06 09:02,-10.4
108,서울,2020-02-06 09:03,-10.3
108,서울,2020-02-06 09:04,-10.3
108,서울,2020-02-06 09:05,-10.3
108,서울,2020-02-06 09:06,-10.2
108,서울,2020-02-06 09:07,-10.2
108,서울,2020-02-06 09:08,-10.2
108,서울,2020-02-06 09:09,-10.1
108,서울,2020-02-06 09:10,-10
108,서울,2020-02-06 09:11,-10
108,서울,2020-02-06 09:12,-9.9
108,서울,2020-02-06 09:13,-9.9
108,서울,2020-02-06 09:14,-9.8
108,서울,2020-02-06 09:15,-9.8
108,서울,2020-02-06 09:16,-9.7
108,서울,2020-02-06 09:17,-9.7
108,서울,2020-02-06 09:18,-9.6
108,서울,2020-02-06 09:19,-9.5
108,서울,2020-02-06 09:20,-9.5
108,서울,2020-02-06 09:21,-9.5
108,서울,2020-02-06 09:22,-9.4
108,서울,2020-02-06 09:23,-9.4
108,서울,2020-02-06 09:24,-9.4
108,서울,2020-02-06 09:25,-9.4
108,서울,2020-02-06 09:26,-9.3
108,서울,2020-02-06 09:27,-9.2
108,서울,2020-02-06 09:28,-9.2
108,서울,2020-02-06 09:29,-9.1
108,서울,2020-02-06 09:30,-9
108,서울,2020-02-06 09:31,-9
108,서울,2020-02-06 09:32,-9
108,서울,2020-02-06 09:33,-9
108,서울,2020-02-06 09:34,-9
108,서울,2020-02-06 09:35,-9
108,서울,2020-02-06 09:36,-9
108,서울,2020-02-06 09:37,-8.9
108,서울,2020-02-06 09:38,-8.9
108,서울,2020-02-06 09:39,-8.9
108,서울,2020-02-06 09:40,-8.8
108,서울,2020-02-06 09:41,-8.8
108,서울,2020-02-06 09:42,-8.7
108,서울,2020-02-06 09:43,-8.6
108,서울,2020-02-06 09:44,-8.5
108,서울,2020-02-06 09:45,-8.5
108,서울,2020-02-06 09:46,-8.4
108,서울,2020-02-06 09:47,-8.2
108,서울,2020-02-06 09:48,-8.2
108,서울,2020-02-06 09:49,-8.2
108,서울,2020-02-06 09:50,-8.2
108,서울,2020-02-06 09:51,-8.2
108,서울,2020-02-06 09:52,-8.1
108,서울,2020-02-06 09:53,-8.1
108,서울,2020-02-06 09:54,-8.1
108,서울,2020-02-06 09:55,-8
108,서울,2020-02-06 09:56,-7.9
108,서울,2020-02-06 09:57,-7.8
108,서울,2020-02-06 09:58,-7.7
108,서울,2020-02-06 09:59,-7.6
108,서울,2020-02-06 10:00,-7.6
108,서울,2020-02-06 10:01,-7.5
108,서울,2020-02-06 10:02,-7.5
108,서울,2020-02-06 10:03,-7.4
108,서울,2020-02-06 10:04,-7.3
108,서울,2020-02-06 10:05,-7.3
108,서울,2020-02-06 10:06,-7.3
108,서울,2020-02-06 10:07,-7.2
108,서울,2020-02-06 10:08,-7.2
108,서울,2020-02-06 10:09,-7.2
108,서울,2020-02-06 10:10,-7.3
108,서울,2020-02-06 10:11,-7.3
108,서울,2020-02-06 10:12,-7.3
108,서울,2020-02-06 10:13,-7.3
108,서울,2020-02-06 10:14,-7.3
108,서울,2020-02-06 10:15,-7.2
108,서울,2020-02-06 10:16,-7.1
108,서울,2020-02-06 10:17,-7
108,서울,2020-02-06 10:18,-7
108,서울,2020-02-06 10:19,-6.9
108,서울,2020-02-06 10:20,-6.9
108,서울,2020-02-06 10:21,-6.9
108,서울,2020-02-06 10:22,-6.9
108,서울,2020-02-06 10:23,-7
108,서울,2020-02-06 10:24,-7
108,서울,2020-02-06 10:25,-7
108,서울,2020-02-06 10:26,-7
108,서울,2020-02-06 10:27,-6.9
108,서울,2020-02-06 10:28,-6.8
108,서울,2020-02-06 10:29,-6.7
108,서울,2020-02-06 10:30,-6.7
108,서울,2020-02-06 10:31,-6.8
108,서울,2020-02-06 10:32,-6.8
108,서울,2020-02-06 10:33,-6.8
108,서울,2020-02-06 10:34,-6.7
108,서울,2020-02-06 10:35,-6.7
108,서울,2020-02-06 10:36,-6.7
108,서울,2020-02-06 10:37,-6.7
108,서울,2020-02-06 10:38,-6.6
108,서울,2020-02-06 10:39,-6.6
108,서울,2020-02-06 10:40,-6.5
108,서울,2020-02-06 10:41,-6.5
108,서울,2020-02-06 10:42,-6.5
108,서울,2020-02-06 10:43,-6.4
108,서울,2020-02-06 10:44,-6.4
108,서울,2020-02-06 10:45,-6.4
108,서울,2020-02-06 10:46,-6.3
108,서울,2020-02-06 10:47,-6.3
108,서울,2020-02-06 10:48,-6.2
108,서울,2020-02-06 10:49,-6.2
108,서울,2020-02-06 10:50,-6.1
108,서울,2020-02-06 10:51,-6.1
108,서울,2020-02-06 10:52,-6
108,서울,2020-02-06 10:53,-6
108,서울,2020-02-06 10:54,-5.9
108,서울,2020-02-06 10:55,-5.9
108,서울,2020-02-06 10:56,-5.8
108,서울,2020-02-06 10:57,-5.7
108,서울,2020-02-06 10:58,-5.7
108,서울,2020-02-06 10:59,-5.7
108,서울,2020-02-06 11:00,-5.7
108,서울,2020-02-06 11:01,-5.7
108,서울,2020-02-06 11:02,-5.7
108,서울,2020-02-06 11:03,-5.7
108,서울,2020-02-06 11:04,-5.7
108,서울,2020-02-06 11:05,-5.7
108,서울,2020-02-06 11:06,-5.7
108,서울,2020-02-06 11:07,-5.7
108,서울,2020-02-06 11:08,-5.6
108,서울,2020-02-06 11:09,-5.6
108,서울,2020-02-06 11:10,-5.6
108,서울,2020-02-06 11:11,-5.7
108,서울,2020-02-06 11:12,-5.7
108,서울,2020-02-06 11:13,-5.6
108,서울,2020-02-06 11:14,-5.5
108,서울,2020-02-06 11:15,-5.5
